Format Version,1.23,Take Name,Apr17_Sand_No_2,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-04-17 06.48.59.329 PM,Capture Start Frame,7883025,Total Frames in Take,6803,Total Exported Frames,6803,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6197,51.642000,-0.000829,-0.114586,0.011830,0.993343,0.558014,-0.033377,0.339938,0.566328,-0.033330,0.290236,0.547561,-0.034329,0.348667,0.560152,-0.032471,0.380911,0.008278,-0.098211,-0.005726,0.995115,0.345286,-0.075026,0.275879,0.367451,-0.080786,0.247539,0.345658,-0.083201,0.316702,0.322748,-0.061093,0.263397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.566359,-0.033324,0.290450,0.547458,-0.034341,0.348634,0.560262,-0.032463,0.380749,0.367483,-0.080747,0.247259,0.345314,-0.083030,0.316722,0.323082,-0.061355,0.263870
6198,51.650000,-0.000812,-0.114408,0.011473,0.993367,0.558010,-0.033412,0.339928,0.566306,-0.033365,0.290223,0.547560,-0.034357,0.348661,0.560163,-0.032512,0.380901,0.010818,-0.100088,-0.022324,0.994669,0.345392,-0.074539,0.275732,0.367464,-0.080783,0.247422,0.345347,-0.083057,0.316487,0.323367,-0.059775,0.263289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.566342,-0.033358,0.290456,0.547445,-0.034370,0.348630,0.560284,-0.032502,0.380717,0.367470,-0.080741,0.247206,0.345198,-0.082987,0.316544,0.324421,-0.060597,0.264422
6199,51.658000,-0.000569,-0.114631,0.011873,0.993337,0.557978,-0.033387,0.339937,0.566297,-0.033314,0.290236,0.547525,-0.034346,0.348665,0.560113,-0.032502,0.380911,0.011468,-0.101036,-0.026008,0.994477,0.345571,-0.074469,0.275617,0.367650,-0.080817,0.247334,0.345387,-0.083068,0.316353,0.323676,-0.059522,0.263162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.566324,-0.033308,0.290437,0.547429,-0.034357,0.348631,0.560216,-0.032494,0.380761,0.367668,-0.080789,0.247162,0.345252,-0.082990,0.316350,0.324677,-0.060410,0.264621
6200,51.667000,-0.000536,-0.114515,0.011335,0.993357,0.557993,-0.033403,0.339941,0.566300,-0.033329,0.290238,0.547541,-0.034351,0.348671,0.560138,-0.032527,0.380915,0.010418,-0.101131,-0.020925,0.994599,0.345420,-0.074564,0.275605,0.367567,-0.080781,0.247347,0.345311,-0.083037,0.316368,0.323381,-0.059873,0.263099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.566335,-0.033322,0.290455,0.547430,-0.034363,0.348641,0.560255,-0.032518,0.380746,0.367558,-0.080754,0.247258,0.345213,-0.082970,0.316315,0.324301,-0.060682,0.264326
6201,51.675000,-0.000832,-0.114399,0.011975,0.993362,0.558005,-0.033369,0.339929,0.566301,-0.033322,0.290224,0.547556,-0.034324,0.348662,0.560158,-0.032461,0.380901,0.007618,-0.100585,-0.008521,0.994863,0.345149,-0.074866,0.275542,0.367415,-0.080775,0.247311,0.345282,-0.083010,0.316373,0.322751,-0.060813,0.262942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.566335,-0.033315,0.290450,0.547446,-0.034337,0.348629,0.560275,-0.032451,0.380729,0.367416,-0.080757,0.247234,0.345195,-0.082953,0.316318,0.323384,-0.061369,0.263911
6202,51.683000,-0.000735,-0.114541,0.012134,0.993344,0.557997,-0.033385,0.339919,0.566307,-0.033327,0.290216,0.547546,-0.034344,0.348649,0.560139,-0.032482,0.380892,0.004870,-0.100552,0.006917,0.994896,0.344905,-0.075221,0.275456,0.367346,-0.080697,0.247277,0.345273,-0.083007,0.316355,0.322097,-0.061958,0.262737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.566339,-0.033320,0.290443,0.547440,-0.034356,0.348618,0.560253,-0.032473,0.380714,0.367386,-0.080697,0.247173,0.345179,-0.082954,0.316315,0.322326,-0.062186,0.263367
6203,51.692000,-0.000580,-0.114398,0.012566,0.993355,0.557983,-0.033358,0.339935,0.566279,-0.033283,0.290229,0.547535,-0.034329,0.348667,0.560136,-0.032462,0.380907,0.001735,-0.101450,0.020969,0.994618,0.344739,-0.075595,0.275370,0.367381,-0.080710,0.247284,0.345232,-0.082999,0.316339,0.321604,-0.063076,0.262488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.566302,-0.033277,0.290463,0.547441,-0.034340,0.348631,0.560241,-0.032454,0.380727,0.367479,-0.080745,0.247236,0.345208,-0.082984,0.316314,0.321261,-0.062986,0.262830
6204,51.700000,-0.000733,-0.114352,0.011021,0.993379,0.557999,-0.033397,0.339935,0.566290,-0.033345,0.290229,0.547549,-0.034336,0.348668,0.560158,-0.032510,0.380907,0.008079,-0.100608,-0.008617,0.994856,0.345153,-0.074858,0.275615,0.367419,-0.080743,0.247380,0.345283,-0.083040,0.316438,0.322757,-0.060791,0.263027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.566319,-0.033338,0.290466,0.547447,-0.034347,0.348634,0.560270,-0.032501,0.380724,0.367421,-0.080742,0.247291,0.345186,-0.082977,0.316336,0.323483,-0.061273,0.264296
6205,51.708000,-0.000621,-0.114250,0.010984,0.993391,0.558002,-0.033404,0.339926,0.566282,-0.033341,0.290218,0.547553,-0.034344,0.348662,0.560169,-0.032526,0.380898,0.002885,-0.100923,0.015036,0.994776,0.344808,-0.075460,0.275467,0.367357,-0.080739,0.247338,0.345261,-0.083011,0.316409,0.321804,-0.062629,0.262655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.566321,-0.033333,0.290447,0.547436,-0.034357,0.348628,0.560291,-0.032516,0.380734,0.367418,-0.080757,0.247284,0.345196,-0.082965,0.316324,0.321811,-0.062680,0.262917
6206,51.717000,-0.000546,-0.114461,0.011354,0.993363,0.557999,-0.033373,0.339949,0.566301,-0.033301,0.290245,0.547548,-0.034322,0.348680,0.560149,-0.032497,0.380922,0.001204,-0.101682,0.021904,0.994575,0.344720,-0.075616,0.275361,0.367385,-0.080726,0.247293,0.345206,-0.082968,0.316339,0.321570,-0.063153,0.262451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.566326,-0.033294,0.290471,0.547453,-0.034333,0.348637,0.560253,-0.032488,0.380771,0.367420,-0.080738,0.247273,0.345199,-0.082965,0.316339,0.321542,-0.063145,0.262471
6207,51.725000,-0.000728,-0.114545,0.011519,0.993351,0.557999,-0.033381,0.339945,0.566309,-0.033326,0.290242,0.547546,-0.034329,0.348675,0.560141,-0.032487,0.380918,0.001115,-0.102036,0.021555,0.994547,0.344738,-0.075614,0.275318,0.367420,-0.080743,0.247266,0.345189,-0.082963,0.316297,0.321606,-0.063137,0.262391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.566333,-0.033320,0.290449,0.547455,-0.034339,0.348637,0.560240,-0.032480,0.380767,0.367439,-0.080751,0.247266,0.345209,-0.082978,0.316330,0.321566,-0.063113,0.262357
6208,51.733000,-0.001027,-0.114632,0.011554,0.993340,0.558002,-0.033372,0.339944,0.566322,-0.033346,0.290243,0.547548,-0.034315,0.348672,0.560137,-0.032454,0.380917,0.000991,-0.102003,0.021429,0.994553,0.344734,-0.075615,0.275321,0.367412,-0.080756,0.247269,0.345186,-0.082955,0.316301,0.321604,-0.063134,0.262392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.566338,-0.033341,0.290464,0.547468,-0.034324,0.348634,0.560230,-0.032447,0.380749,0.367439,-0.080767,0.247262,0.345199,-0.082966,0.316329,0.321563,-0.063112,0.262371
6209,51.742000,-0.000967,-0.114388,0.011972,0.993364,0.558008,-0.033364,0.339937,0.566303,-0.033331,0.290232,0.547560,-0.034317,0.348671,0.560163,-0.032445,0.380909,0.001539,-0.101668,0.021757,0.994579,0.344725,-0.075602,0.275373,0.367388,-0.080698,0.247301,0.345211,-0.082983,0.316346,0.321577,-0.063126,0.262474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.566331,-0.033325,0.290449,0.547459,-0.034328,0.348645,0.560272,-0.032437,0.380718,0.367451,-0.080721,0.247274,0.345199,-0.082975,0.316330,0.321521,-0.063110,0.262521
6210,51.750000,-0.000764,-0.114480,0.011556,0.993358,0.558007,-0.033383,0.339936,0.566311,-0.033331,0.290232,0.547556,-0.034331,0.348667,0.560154,-0.032486,0.380909,0.001955,-0.101329,0.020915,0.994631,0.344642,-0.075553,0.275493,0.367276,-0.080657,0.247399,0.345144,-0.082975,0.316458,0.321504,-0.063027,0.262622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.566345,-0.033324,0.290466,0.547444,-0.034343,0.348635,0.560273,-0.032477,0.380724,0.367254,-0.080692,0.247655,0.345188,-0.082972,0.316332,0.321464,-0.063011,0.262630
6211,51.758000,-0.000544,-0.114472,0.011688,0.993358,0.558017,-0.033370,0.339933,0.566320,-0.033296,0.290229,0.547567,-0.034325,0.348664,0.560165,-0.032489,0.380906,0.003789,-0.101639,0.023471,0.994537,0.344625,-0.075413,0.275571,0.367303,-0.080305,0.247475,0.345145,-0.082961,0.316513,0.321426,-0.062973,0.262726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.566347,-0.033289,0.290460,0.547468,-0.034336,0.348631,0.560274,-0.032481,0.380722,0.367161,-0.080289,0.247732,0.345213,-0.082959,0.316336,0.321471,-0.062988,0.262696
6212,51.767000,-0.000554,-0.114547,0.012003,0.993345,0.557992,-0.033366,0.339947,0.566302,-0.033291,0.290244,0.547541,-0.034327,0.348676,0.560133,-0.032480,0.380920,0.004373,-0.101893,0.024320,0.994488,0.344633,-0.075388,0.275556,0.367334,-0.080211,0.247466,0.345147,-0.082976,0.316491,0.321419,-0.062977,0.262712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.566322,-0.033285,0.290457,0.547455,-0.034336,0.348645,0.560230,-0.032473,0.380741,0.367184,-0.080188,0.247701,0.345206,-0.082975,0.316340,0.321476,-0.062996,0.262677
6213,51.775000,-0.000894,-0.114323,0.011758,0.993374,0.558006,-0.033368,0.339916,0.566294,-0.033329,0.290209,0.547558,-0.034318,0.348650,0.560166,-0.032458,0.380888,0.004327,-0.101982,0.024215,0.994482,0.344632,-0.075403,0.275562,0.367337,-0.080232,0.247476,0.345137,-0.082988,0.316497,0.321423,-0.062988,0.262713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.566325,-0.033322,0.290427,0.547454,-0.034329,0.348616,0.560277,-0.032449,0.380726,0.367212,-0.080218,0.247700,0.345193,-0.082980,0.316316,0.321471,-0.063006,0.262699
6214,51.783000,-0.000693,-0.114538,0.011324,0.993354,0.558005,-0.033371,0.339936,0.566314,-0.033313,0.290233,0.547552,-0.034316,0.348666,0.560148,-0.032483,0.380909,0.004483,-0.101874,0.023257,0.994515,0.344601,-0.075349,0.275543,0.367290,-0.080207,0.247450,0.345101,-0.082956,0.316475,0.321412,-0.062884,0.262706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.566341,-0.033307,0.290438,0.547457,-0.034327,0.348633,0.560251,-0.032475,0.380750,0.367217,-0.080222,0.247710,0.345193,-0.082969,0.316325,0.321387,-0.062866,0.262668
6215,51.792000,-0.000779,-0.114513,0.010740,0.993363,0.558000,-0.033392,0.339936,0.566307,-0.033346,0.290233,0.547546,-0.034325,0.348666,0.560146,-0.032505,0.380909,0.004898,-0.101420,0.022305,0.994582,0.344587,-0.075316,0.275527,0.367241,-0.080187,0.247407,0.345112,-0.082964,0.316450,0.321409,-0.062796,0.262724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.566340,-0.033340,0.290438,0.547440,-0.034337,0.348634,0.560257,-0.032497,0.380754,0.367216,-0.080226,0.247685,0.345191,-0.082977,0.316329,0.321345,-0.062761,0.262685
6216,51.800000,-0.000929,-0.114506,0.010399,0.993368,0.558019,-0.033385,0.339939,0.566326,-0.033356,0.290236,0.547565,-0.034309,0.348670,0.560166,-0.032491,0.380912,0.004447,-0.101606,0.022054,0.994570,0.344582,-0.075328,0.275542,0.367244,-0.080236,0.247435,0.345087,-0.082942,0.316472,0.321416,-0.062805,0.262719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.566353,-0.033350,0.290461,0.547466,-0.034320,0.348637,0.560275,-0.032483,0.380736,0.367199,-0.080269,0.247729,0.345196,-0.082966,0.316337,0.321359,-0.062770,0.262665
6217,51.808000,-0.000868,-0.114285,0.010277,0.993395,0.558025,-0.033384,0.339926,0.566310,-0.033350,0.290219,0.547575,-0.034306,0.348661,0.560191,-0.032496,0.380898,0.004449,-0.101640,0.022194,0.994564,0.344576,-0.075325,0.275524,0.367241,-0.080227,0.247419,0.345080,-0.082938,0.316454,0.321407,-0.062809,0.262700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.566347,-0.033342,0.290440,0.547458,-0.034319,0.348634,0.560313,-0.032487,0.380715,0.367206,-0.080260,0.247687,0.345185,-0.082962,0.316329,0.321348,-0.062773,0.262646
6218,51.817000,-0.000683,-0.114496,0.009914,0.993374,0.558020,-0.033385,0.339942,0.566325,-0.033333,0.290238,0.547565,-0.034304,0.348672,0.560169,-0.032517,0.380916,0.004768,-0.101338,0.022558,0.994585,0.344521,-0.075304,0.275635,0.367173,-0.080173,0.247513,0.345057,-0.082940,0.316560,0.321335,-0.062800,0.262832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.566351,-0.033327,0.290450,0.547471,-0.034314,0.348634,0.560271,-0.032509,0.380766,0.367225,-0.080232,0.247710,0.345170,-0.082951,0.316347,0.321225,-0.062750,0.262825
6219,51.825000,-0.001048,-0.114646,0.011914,0.993334,0.558015,-0.033372,0.339936,0.566335,-0.033347,0.290235,0.547561,-0.034322,0.348664,0.560147,-0.032448,0.380909,0.005318,-0.101220,0.019259,0.994663,0.344591,-0.075251,0.275635,0.367202,-0.080216,0.247498,0.345090,-0.082961,0.316547,0.321482,-0.062574,0.262861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.566366,-0.033340,0.290460,0.547456,-0.034334,0.348633,0.560260,-0.032439,0.380730,0.367184,-0.080246,0.247703,0.345197,-0.082970,0.316330,0.321413,-0.062539,0.262838
6220,51.833000,-0.001041,-0.114555,0.010691,0.993359,0.558020,-0.033394,0.339950,0.566331,-0.033375,0.290247,0.547566,-0.034321,0.348680,0.560162,-0.032487,0.380923,0.005390,-0.101634,0.018806,0.994629,0.344646,-0.075242,0.275564,0.367276,-0.080220,0.247443,0.345103,-0.082963,0.316474,0.321558,-0.062541,0.262774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.566359,-0.033369,0.290451,0.547467,-0.034331,0.348652,0.560268,-0.032480,0.380750,0.367191,-0.080236,0.247736,0.345201,-0.082983,0.316343,0.321519,-0.062511,0.262702
6221,51.842000,-0.001229,-0.114576,0.011558,0.993346,0.558011,-0.033381,0.339929,0.566325,-0.033376,0.290227,0.547557,-0.034321,0.348659,0.560150,-0.032447,0.380902,0.005321,-0.101582,0.018783,0.994636,0.344660,-0.075241,0.275553,0.367287,-0.080224,0.247432,0.345122,-0.082956,0.316465,0.321572,-0.062541,0.262764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.566359,-0.033369,0.290445,0.547446,-0.034333,0.348632,0.560267,-0.032438,0.380719,0.367213,-0.080242,0.247708,0.345216,-0.082974,0.316333,0.321530,-0.062510,0.262700
6222,51.850000,-0.000922,-0.114619,0.010789,0.993350,0.558020,-0.033384,0.339944,0.566338,-0.033352,0.290243,0.547565,-0.034315,0.348672,0.560157,-0.032485,0.380918,0.005326,-0.101670,0.019055,0.994621,0.344667,-0.075224,0.275532,0.367301,-0.080196,0.247414,0.345125,-0.082937,0.316443,0.321574,-0.062537,0.262738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.566365,-0.033346,0.290449,0.547467,-0.034325,0.348646,0.560263,-0.032477,0.380737,0.367239,-0.080219,0.247691,0.345194,-0.082947,0.316326,0.321529,-0.062508,0.262691
6223,51.858000,-0.000854,-0.114524,0.011392,0.993355,0.558013,-0.033363,0.339946,0.566322,-0.033321,0.290243,0.547561,-0.034307,0.348676,0.560157,-0.032462,0.380919,0.005211,-0.101597,0.019336,0.994624,0.344657,-0.075252,0.275562,0.367290,-0.080221,0.247443,0.345125,-0.082954,0.316476,0.321555,-0.062582,0.262767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.566345,-0.033315,0.290452,0.547471,-0.034317,0.348642,0.560257,-0.032454,0.380757,0.367237,-0.080245,0.247700,0.345217,-0.082969,0.316328,0.321505,-0.062550,0.262718
6224,51.867000,-0.000973,-0.114496,0.011084,0.993361,0.558026,-0.033368,0.339946,0.566331,-0.033340,0.290242,0.547573,-0.034304,0.348677,0.560172,-0.032461,0.380918,0.005282,-0.101337,0.018579,0.994665,0.344654,-0.075231,0.275546,0.367265,-0.080226,0.247413,0.345133,-0.082945,0.316457,0.321565,-0.062522,0.262767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.566362,-0.033333,0.290462,0.547468,-0.034315,0.348644,0.560284,-0.032453,0.380751,0.367208,-0.080256,0.247717,0.345208,-0.082957,0.316335,0.321506,-0.062486,0.262715
6225,51.875000,-0.001028,-0.114418,0.011860,0.993361,0.558017,-0.033349,0.339940,0.566315,-0.033322,0.290235,0.547568,-0.034298,0.348673,0.560169,-0.032426,0.380912,0.003819,-0.100407,0.019158,0.994755,0.344723,-0.075165,0.275495,0.367288,-0.080226,0.247337,0.345282,-0.082754,0.316429,0.321600,-0.062515,0.262720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.566339,-0.033316,0.290438,0.547475,-0.034308,0.348648,0.560271,-0.032419,0.380728,0.367217,-0.080262,0.247713,0.345373,-0.082760,0.316238,0.321540,-0.062482,0.262685
6226,51.883000,-0.000763,-0.114798,0.010368,0.993335,0.558004,-0.033401,0.339931,0.566339,-0.033355,0.290233,0.547545,-0.034327,0.348655,0.560127,-0.032520,0.380906,0.003615,-0.101546,0.020303,0.994617,0.344673,-0.075146,0.275619,0.367313,-0.080174,0.247516,0.345154,-0.082709,0.316558,0.321551,-0.062556,0.262782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.566366,-0.033349,0.290437,0.547447,-0.034337,0.348627,0.560232,-0.032513,0.380736,0.367241,-0.080171,0.247680,0.345217,-0.082731,0.316525,0.321529,-0.062528,0.262682
6227,51.892000,-0.000994,-0.114495,0.011571,0.993356,0.558025,-0.033362,0.339938,0.566330,-0.033333,0.290234,0.547573,-0.034306,0.348669,0.560171,-0.032446,0.380910,0.005223,-0.101167,0.019269,0.994669,0.344701,-0.075216,0.275579,0.367309,-0.080187,0.247441,0.345204,-0.082918,0.316493,0.321591,-0.062542,0.262805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.566358,-0.033327,0.290433,0.547475,-0.034317,0.348640,0.560275,-0.032438,0.380745,0.367243,-0.080196,0.247653,0.345287,-0.082946,0.316438,0.321537,-0.062496,0.262687
6228,51.900000,-0.001016,-0.114638,0.011514,0.993340,0.558008,-0.033377,0.339935,0.566328,-0.033351,0.290234,0.547554,-0.034320,0.348663,0.560142,-0.032461,0.380908,0.004871,-0.101258,0.019680,0.994654,0.344689,-0.075214,0.275621,0.367307,-0.080190,0.247491,0.345189,-0.082885,0.316540,0.321572,-0.062567,0.262832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.566351,-0.033345,0.290444,0.547462,-0.034330,0.348631,0.560243,-0.032453,0.380738,0.367238,-0.080196,0.247692,0.345280,-0.082918,0.316503,0.321514,-0.062516,0.262690
6229,51.908000,-0.000990,-0.114484,0.012529,0.993346,0.558008,-0.033375,0.339927,0.566312,-0.033341,0.290223,0.547558,-0.034337,0.348658,0.560153,-0.032446,0.380899,0.004681,-0.101185,0.019268,0.994670,0.344691,-0.075234,0.275646,0.367300,-0.080238,0.247514,0.345190,-0.082893,0.316568,0.321582,-0.062572,0.262857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.566346,-0.033333,0.290442,0.547450,-0.034349,0.348628,0.560268,-0.032437,0.380726,0.367220,-0.080237,0.247703,0.345341,-0.082959,0.316561,0.321527,-0.062514,0.262676
6230,51.917000,-0.000952,-0.114579,0.012659,0.993333,0.558011,-0.033348,0.339926,0.566325,-0.033309,0.290223,0.547560,-0.034313,0.348655,0.560148,-0.032421,0.380898,0.005182,-0.101045,0.019055,0.994686,0.344692,-0.075221,0.275666,0.367291,-0.080203,0.247522,0.345201,-0.082922,0.316579,0.321584,-0.062537,0.262897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.566360,-0.033302,0.290439,0.547450,-0.034325,0.348622,0.560263,-0.032411,0.380738,0.367201,-0.080195,0.247698,0.345354,-0.082998,0.316619,0.321534,-0.062476,0.262684
6231,51.925000,-0.000985,-0.114575,0.011521,0.993347,0.558014,-0.033380,0.339927,0.566328,-0.033351,0.290225,0.547561,-0.034324,0.348656,0.560154,-0.032466,0.380900,0.005271,-0.100814,0.018930,0.994711,0.344695,-0.075235,0.275672,0.367280,-0.080217,0.247516,0.345222,-0.082944,0.316584,0.321584,-0.062544,0.262916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.566357,-0.033345,0.290428,0.547460,-0.034335,0.348625,0.560261,-0.032458,0.380742,0.367202,-0.080209,0.247664,0.345356,-0.083015,0.316642,0.321534,-0.062484,0.262709
6232,51.933000,-0.000611,-0.115803,0.011935,0.993200,0.558047,-0.033379,0.339886,0.566483,-0.033309,0.290204,0.547574,-0.034338,0.348589,0.560085,-0.032491,0.380864,0.005584,-0.101348,0.019528,0.994644,0.344681,-0.075252,0.275655,0.367302,-0.080191,0.247521,0.345173,-0.082982,0.316564,0.321567,-0.062583,0.262882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.566521,-0.033304,0.290247,0.547435,-0.034353,0.348626,0.560226,-0.032477,0.380716,0.367218,-0.080182,0.247677,0.345311,-0.083052,0.316614,0.321520,-0.062524,0.262675
6233,51.942000,-0.000485,-0.115732,0.013060,0.993195,0.558076,-0.033349,0.339880,0.566505,-0.033260,0.290197,0.547606,-0.034332,0.348584,0.560118,-0.032456,0.380858,0.006487,-0.102049,0.018527,0.994586,0.344650,-0.075294,0.275618,0.367300,-0.080217,0.247505,0.345073,-0.083108,0.316512,0.321577,-0.062558,0.262839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.566549,-0.033255,0.290228,0.547450,-0.034348,0.348637,0.560254,-0.032443,0.380721,0.367234,-0.080219,0.247675,0.345197,-0.083161,0.316493,0.321526,-0.062507,0.262689
6234,51.950000,-0.000258,-0.116087,0.010926,0.993179,0.558070,-0.033372,0.339904,0.566534,-0.033271,0.290227,0.547589,-0.034319,0.348600,0.560086,-0.032526,0.380884,0.007488,-0.102500,0.017686,0.994548,0.344617,-0.075322,0.275597,0.367284,-0.080217,0.247492,0.344993,-0.083226,0.316473,0.321574,-0.062524,0.262825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.566573,-0.033267,0.290268,0.547450,-0.034330,0.348645,0.560226,-0.032517,0.380725,0.367210,-0.080219,0.247677,0.345073,-0.083256,0.316443,0.321533,-0.062480,0.262691
6235,51.958000,-0.000335,-0.115847,0.012013,0.993194,0.558061,-0.033360,0.339897,0.566501,-0.033262,0.290216,0.547587,-0.034326,0.348599,0.560095,-0.032493,0.380877,0.008660,-0.103813,0.016568,0.994421,0.344546,-0.075375,0.275528,0.367276,-0.080242,0.247469,0.344801,-0.083386,0.316384,0.321561,-0.062497,0.262730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.566540,-0.033257,0.290250,0.547445,-0.034342,0.348638,0.560226,-0.032480,0.380753,0.367211,-0.080255,0.247688,0.344881,-0.083402,0.316278,0.321530,-0.062472,0.262671
6236,51.967000,-0.000482,-0.115986,0.011808,0.993181,0.558075,-0.033360,0.339893,0.566529,-0.033277,0.290215,0.547598,-0.034319,0.348592,0.560098,-0.032484,0.380873,0.008473,-0.103685,0.016531,0.994437,0.344547,-0.075336,0.275516,0.367270,-0.080216,0.247453,0.344811,-0.083332,0.316375,0.321561,-0.062460,0.262719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.566567,-0.033272,0.290251,0.547466,-0.034331,0.348634,0.560228,-0.032473,0.380732,0.367196,-0.080230,0.247697,0.344895,-0.083342,0.316235,0.321535,-0.062440,0.262673
6237,51.975000,-0.000504,-0.115742,0.013345,0.993190,0.558062,-0.033343,0.339904,0.566492,-0.033254,0.290221,0.547593,-0.034330,0.348608,0.560103,-0.032444,0.380882,0.008550,-0.103896,0.016878,0.994408,0.344549,-0.075347,0.275548,0.367287,-0.080208,0.247494,0.344802,-0.083346,0.316406,0.321559,-0.062486,0.262743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.566533,-0.033249,0.290268,0.547438,-0.034348,0.348643,0.560259,-0.032428,0.380730,0.367236,-0.080218,0.247666,0.344905,-0.083368,0.316280,0.321532,-0.062463,0.262691
6238,51.983000,-0.000618,-0.115619,0.006347,0.993273,0.558113,-0.033306,0.339885,0.566531,-0.033265,0.290200,0.547632,-0.034160,0.348591,0.560175,-0.032493,0.380864,0.008389,-0.103155,0.015754,0.994505,0.344574,-0.075400,0.275450,0.367259,-0.080316,0.247363,0.344870,-0.083395,0.316309,0.321594,-0.062489,0.262678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.566536,-0.033264,0.290275,0.547601,-0.034162,0.348584,0.560221,-0.032491,0.380753,0.367283,-0.080332,0.247390,0.344891,-0.083395,0.316262,0.321541,-0.062466,0.262689
